sample,count
subject_000439_atlas_in_t1,2
subject_000439_t1_in_atlas,3
subject_000440_atlas_in_t1,3
subject_000440_t1_in_atlas,3
subject_000441_atlas_in_t1,2
subject_000441_t1_in_atlas,3
subject_000442_atlas_in_t1,3
subject_000442_t1_in_atlas,3
subject_000443_atlas_in_t1,3
subject_000443_t1_in_atlas,3
subject_000444_atlas_in_t1,3
subject_000444_t1_in_atlas,2
subject_000445_atlas_in_t1,3
subject_000445_t1_in_atlas,3
subject_000446_atlas_in_t1,2
subject_000446_t1_in_atlas,3
subject_000448_atlas_in_t1,3
subject_000448_t1_in_atlas,3
subject_000449_atlas_in_t1,3
subject_000449_t1_in_atlas,2
subject_000450_atlas_in_t1,3
subject_000450_t1_in_atlas,3
subject_000451_atlas_in_t1,3
subject_000451_t1_in_atlas,3
subject_000452_atlas_in_t1,3
subject_000452_t1_in_atlas,2
subject_000453_atlas_in_t1,3
subject_000453_t1_in_atlas,2
subject_000454_atlas_in_t1,2
subject_000454_t1_in_atlas,3
subject_000455_atlas_in_t1,2
subject_000455_t1_in_atlas,3
subject_000456_atlas_in_t1,3
subject_000456_t1_in_atlas,3
subject_000457_atlas_in_t1,3
subject_000457_t1_in_atlas,3
subject_000458_atlas_in_t1,3
subject_000458_t1_in_atlas,3
subject_000459_atlas_in_t1,2
subject_000459_t1_in_atlas,3
subject_000460_atlas_in_t1,3
subject_000460_t1_in_atlas,3
subject_000461_atlas_in_t1,3
subject_000461_t1_in_atlas,3
subject_000463_atlas_in_t1,2
subject_000463_t1_in_atlas,3
subject_000464_atlas_in_t1,3
subject_000464_t1_in_atlas,3
subject_000465_atlas_in_t1,3
subject_000465_t1_in_atlas,3
subject_000466_atlas_in_t1,2
subject_000466_t1_in_atlas,3
subject_000467_atlas_in_t1,3
subject_000467_t1_in_atlas,3
subject_000468_atlas_in_t1,3
subject_000468_t1_in_atlas,2
subject_000469_atlas_in_t1,3
subject_000469_t1_in_atlas,3
subject_000470_atlas_in_t1,3
subject_000470_t1_in_atlas,3
subject_000471_atlas_in_t1,3
subject_000471_t1_in_atlas,3
subject_000472_atlas_in_t1,3
subject_000472_t1_in_atlas,3
subject_000473_atlas_in_t1,3
subject_000473_t1_in_atlas,3
subject_000474_atlas_in_t1,2
subject_000474_t1_in_atlas,3
subject_000475_atlas_in_t1,2
subject_000475_t1_in_atlas,2
subject_000477_atlas_in_t1,3
subject_000477_t1_in_atlas,3
subject_000478_atlas_in_t1,3
subject_000478_t1_in_atlas,3
subject_000479_atlas_in_t1,3
subject_000479_t1_in_atlas,3
subject_000480_atlas_in_t1,3
subject_000480_t1_in_atlas,3
subject_000481_atlas_in_t1,3
subject_000481_t1_in_atlas,3
subject_000482_atlas_in_t1,3
subject_000482_t1_in_atlas,3
subject_000483_atlas_in_t1,3
subject_000483_t1_in_atlas,3
subject_000484_atlas_in_t1,3
subject_000484_t1_in_atlas,3
subject_000485_atlas_in_t1,3
subject_000485_t1_in_atlas,3
subject_000486_atlas_in_t1,2
subject_000486_t1_in_atlas,3
subject_000487_atlas_in_t1,3
subject_000487_t1_in_atlas,3
subject_000488_atlas_in_t1,2
subject_000488_t1_in_atlas,3
subject_000489_atlas_in_t1,3
subject_000489_t1_in_atlas,3
subject_000490_atlas_in_t1,2
subject_000490_t1_in_atlas,3
subject_000491_atlas_in_t1,3
subject_000491_t1_in_atlas,3
subject_000492_atlas_in_t1,3
subject_000492_t1_in_atlas,2
subject_000493_atlas_in_t1,3
subject_000493_t1_in_atlas,3
subject_000495_atlas_in_t1,3
subject_000495_t1_in_atlas,3
subject_000496_atlas_in_t1,2
subject_000496_t1_in_atlas,3
subject_000497_atlas_in_t1,3
subject_000497_t1_in_atlas,3
subject_000498_atlas_in_t1,3
subject_000498_t1_in_atlas,3
subject_000499_atlas_in_t1,3
subject_000499_t1_in_atlas,2
subject_000500_atlas_in_t1,3
subject_000500_t1_in_atlas,3
subject_000501_atlas_in_t1,3
subject_000501_t1_in_atlas,3
subject_000502_atlas_in_t1,3
subject_000502_t1_in_atlas,3
subject_000503_atlas_in_t1,3
subject_000503_t1_in_atlas,3
subject_000504_atlas_in_t1,3
subject_000504_t1_in_atlas,3
subject_000505_atlas_in_t1,3
subject_000505_t1_in_atlas,3
subject_000506_atlas_in_t1,3
subject_000506_t1_in_atlas,3
subject_000507_atlas_in_t1,3
subject_000507_t1_in_atlas,3
subject_000508_atlas_in_t1,2
subject_000508_t1_in_atlas,3
subject_000509_atlas_in_t1,2
subject_000509_t1_in_atlas,2
subject_000510_atlas_in_t1,3
subject_000510_t1_in_atlas,3
subject_000511_atlas_in_t1,3
subject_000511_t1_in_atlas,2
subject_000512_atlas_in_t1,3
subject_000512_t1_in_atlas,3
subject_000513_atlas_in_t1,2
subject_000513_t1_in_atlas,3
subject_000514_atlas_in_t1,2
subject_000514_t1_in_atlas,3
subject_000516_atlas_in_t1,3
subject_000516_t1_in_atlas,3
subject_000517_atlas_in_t1,2
subject_000517_t1_in_atlas,2
subject_000518_atlas_in_t1,3
subject_000518_t1_in_atlas,3
subject_000519_atlas_in_t1,3
subject_000519_t1_in_atlas,3
subject_000520_atlas_in_t1,2
subject_000520_t1_in_atlas,3
subject_000521_atlas_in_t1,3
subject_000521_t1_in_atlas,2
subject_000522_atlas_in_t1,3
subject_000522_t1_in_atlas,3
subject_000523_atlas_in_t1,3
subject_000523_t1_in_atlas,3
subject_000524_atlas_in_t1,3
subject_000524_t1_in_atlas,3
subject_000525_atlas_in_t1,2
subject_000525_t1_in_atlas,3
subject_000526_atlas_in_t1,3
subject_000526_t1_in_atlas,3
subject_000527_atlas_in_t1,2
subject_000527_t1_in_atlas,3
subject_000528_atlas_in_t1,3
subject_000528_t1_in_atlas,3
subject_000529_atlas_in_t1,3
subject_000529_t1_in_atlas,3
subject_000530_atlas_in_t1,3
subject_000530_t1_in_atlas,3
subject_000531_atlas_in_t1,3
subject_000531_t1_in_atlas,3
subject_000532_atlas_in_t1,3
subject_000532_t1_in_atlas,3
subject_000533_atlas_in_t1,3
subject_000533_t1_in_atlas,3
subject_000534_atlas_in_t1,3
subject_000534_t1_in_atlas,3
subject_000535_atlas_in_t1,3
subject_000535_t1_in_atlas,3
subject_000536_atlas_in_t1,3
subject_000536_t1_in_atlas,3
subject_000537_atlas_in_t1,2
subject_000537_t1_in_atlas,3
subject_000538_atlas_in_t1,3
subject_000538_t1_in_atlas,3
subject_000539_atlas_in_t1,3
subject_000539_t1_in_atlas,3
subject_000540_atlas_in_t1,3
subject_000540_t1_in_atlas,3
subject_000541_atlas_in_t1,3
subject_000541_t1_in_atlas,3
subject_000542_atlas_in_t1,3
subject_000542_t1_in_atlas,3
subject_000543_atlas_in_t1,3
subject_000543_t1_in_atlas,3
subject_000544_atlas_in_t1,3
subject_000544_t1_in_atlas,2
subject_000545_atlas_in_t1,2
subject_000545_t1_in_atlas,2
subject_000546_atlas_in_t1,2
subject_000546_t1_in_atlas,3
subject_000547_atlas_in_t1,3
subject_000547_t1_in_atlas,3
subject_000548_atlas_in_t1,2
subject_000548_t1_in_atlas,3
subject_000549_atlas_in_t1,3
subject_000549_t1_in_atlas,3
subject_000550_atlas_in_t1,3
subject_000550_t1_in_atlas,3
subject_000551_atlas_in_t1,3
subject_000551_t1_in_atlas,3
subject_000552_atlas_in_t1,3
subject_000552_t1_in_atlas,2
subject_000553_atlas_in_t1,3
subject_000553_t1_in_atlas,3
subject_000554_atlas_in_t1,3
subject_000554_t1_in_atlas,3
subject_000555_atlas_in_t1,3
subject_000555_t1_in_atlas,3
subject_000556_atlas_in_t1,2
subject_000556_t1_in_atlas,3
subject_000557_atlas_in_t1,3
subject_000557_t1_in_atlas,2
subject_000558_atlas_in_t1,2
subject_000558_t1_in_atlas,2
subject_000559_atlas_in_t1,3
subject_000559_t1_in_atlas,2
subject_000560_atlas_in_t1,3
subject_000560_t1_in_atlas,3
subject_000561_atlas_in_t1,3
subject_000561_t1_in_atlas,2
subject_000562_atlas_in_t1,2
subject_000562_t1_in_atlas,2
subject_000563_atlas_in_t1,2
subject_000563_t1_in_atlas,3
subject_000564_atlas_in_t1,3
subject_000564_t1_in_atlas,3
subject_000565_atlas_in_t1,2
subject_000565_t1_in_atlas,2
subject_000566_atlas_in_t1,3
subject_000566_t1_in_atlas,3
subject_000567_atlas_in_t1,3
subject_000567_t1_in_atlas,3
subject_000568_atlas_in_t1,3
subject_000568_t1_in_atlas,3
subject_000569_atlas_in_t1,2
subject_000569_t1_in_atlas,2
subject_000570_atlas_in_t1,3
subject_000570_t1_in_atlas,3
subject_000571_atlas_in_t1,3
subject_000571_t1_in_atlas,2
subject_000572_atlas_in_t1,3
subject_000572_t1_in_atlas,3
subject_000574_atlas_in_t1,3
subject_000574_t1_in_atlas,2
subject_000575_atlas_in_t1,3
subject_000575_t1_in_atlas,2
subject_000576_atlas_in_t1,3
subject_000576_t1_in_atlas,2
subject_000577_atlas_in_t1,2
subject_000577_t1_in_atlas,2
subject_000578_atlas_in_t1,3
subject_000578_t1_in_atlas,3
subject_000579_atlas_in_t1,2
subject_000579_t1_in_atlas,3
subject_000580_atlas_in_t1,3
subject_000580_t1_in_atlas,3
subject_000581_atlas_in_t1,2
subject_000581_t1_in_atlas,3
subject_000582_atlas_in_t1,3
subject_000582_t1_in_atlas,3
subject_000583_atlas_in_t1,3
subject_000583_t1_in_atlas,3
subject_000584_atlas_in_t1,3
subject_000584_t1_in_atlas,3
subject_000585_atlas_in_t1,3
subject_000585_t1_in_atlas,2
subject_000586_atlas_in_t1,2
subject_000586_t1_in_atlas,3
subject_000587_atlas_in_t1,3
subject_000587_t1_in_atlas,3
subject_000588_atlas_in_t1,3
subject_000588_t1_in_atlas,2
subject_000589_atlas_in_t1,3
subject_000589_t1_in_atlas,3
subject_000591_atlas_in_t1,3
subject_000591_t1_in_atlas,3
subject_000592_atlas_in_t1,3
subject_000592_t1_in_atlas,3
subject_000593_atlas_in_t1,3
subject_000593_t1_in_atlas,2
subject_000594_atlas_in_t1,2
subject_000594_t1_in_atlas,3
subject_000595_atlas_in_t1,3
subject_000595_t1_in_atlas,3
subject_000596_atlas_in_t1,3
subject_000596_t1_in_atlas,3
subject_000597_atlas_in_t1,3
subject_000597_t1_in_atlas,3
subject_000598_atlas_in_t1,2
subject_000598_t1_in_atlas,3
subject_000599_atlas_in_t1,2
subject_000599_t1_in_atlas,3
subject_000600_atlas_in_t1,3
subject_000600_t1_in_atlas,3
subject_000601_atlas_in_t1,3
subject_000601_t1_in_atlas,3
subject_000602_atlas_in_t1,2
subject_000602_t1_in_atlas,3
subject_000603_atlas_in_t1,2
subject_000603_t1_in_atlas,3
subject_000604_atlas_in_t1,3
subject_000604_t1_in_atlas,3
subject_000605_atlas_in_t1,2
subject_000605_t1_in_atlas,3
subject_000606_atlas_in_t1,3
subject_000606_t1_in_atlas,3
subject_000607_atlas_in_t1,3
subject_000607_t1_in_atlas,3
subject_000608_atlas_in_t1,3
subject_000608_t1_in_atlas,3
subject_000609_atlas_in_t1,2
subject_000609_t1_in_atlas,3
subject_000610_atlas_in_t1,3
subject_000610_t1_in_atlas,2
subject_000611_atlas_in_t1,3
subject_000611_t1_in_atlas,3
subject_000612_atlas_in_t1,3
subject_000612_t1_in_atlas,3
subject_000613_atlas_in_t1,3
subject_000613_t1_in_atlas,3
subject_000614_atlas_in_t1,3
subject_000614_t1_in_atlas,3
subject_000615_atlas_in_t1,3
subject_000615_t1_in_atlas,2
subject_000616_atlas_in_t1,3
subject_000616_t1_in_atlas,3
subject_000617_atlas_in_t1,3
subject_000617_t1_in_atlas,3
subject_000618_atlas_in_t1,2
subject_000618_t1_in_atlas,3
subject_000619_atlas_in_t1,3
subject_000619_t1_in_atlas,3
subject_000620_atlas_in_t1,3
subject_000620_t1_in_atlas,2
subject_000621_atlas_in_t1,3
subject_000621_t1_in_atlas,3
subject_000622_atlas_in_t1,3
subject_000622_t1_in_atlas,3
subject_000623_atlas_in_t1,2
subject_000623_t1_in_atlas,3
subject_000624_atlas_in_t1,3
subject_000624_t1_in_atlas,3
subject_000625_atlas_in_t1,2
subject_000625_t1_in_atlas,2
subject_000626_atlas_in_t1,3
subject_000626_t1_in_atlas,2
subject_000627_atlas_in_t1,3
subject_000627_t1_in_atlas,3
subject_000628_atlas_in_t1,3
subject_000628_t1_in_atlas,3
subject_000629_atlas_in_t1,3
subject_000629_t1_in_atlas,3
subject_000630_atlas_in_t1,3
subject_000630_t1_in_atlas,3
subject_000631_atlas_in_t1,3
subject_000631_t1_in_atlas,3
subject_000632_atlas_in_t1,2
subject_000632_t1_in_atlas,3
subject_000633_atlas_in_t1,2
subject_000633_t1_in_atlas,3
subject_000634_atlas_in_t1,3
subject_000634_t1_in_atlas,3
subject_000635_atlas_in_t1,3
subject_000635_t1_in_atlas,2
subject_000636_atlas_in_t1,3
subject_000636_t1_in_atlas,3
subject_000637_atlas_in_t1,3
subject_000637_t1_in_atlas,3
subject_000638_atlas_in_t1,3
subject_000638_t1_in_atlas,2
subject_000639_atlas_in_t1,3
subject_000639_t1_in_atlas,3
subject_000640_atlas_in_t1,3
subject_000640_t1_in_atlas,2
subject_000641_atlas_in_t1,3
subject_000641_t1_in_atlas,2
subject_000642_atlas_in_t1,3
subject_000642_t1_in_atlas,3
subject_000643_atlas_in_t1,3
subject_000643_t1_in_atlas,3
subject_000644_atlas_in_t1,2
subject_000644_t1_in_atlas,3
subject_000645_atlas_in_t1,3
subject_000645_t1_in_atlas,3
subject_000646_atlas_in_t1,2
subject_000646_t1_in_atlas,3
subject_000647_atlas_in_t1,3
subject_000647_t1_in_atlas,3
subject_000648_atlas_in_t1,3
subject_000648_t1_in_atlas,2
subject_000649_atlas_in_t1,3
subject_000649_t1_in_atlas,3
subject_000650_atlas_in_t1,3
subject_000650_t1_in_atlas,3
subject_000651_atlas_in_t1,3
subject_000651_t1_in_atlas,3
subject_000652_atlas_in_t1,3
subject_000652_t1_in_atlas,3
subject_000653_atlas_in_t1,3
subject_000653_t1_in_atlas,3
subject_000654_atlas_in_t1,3
subject_000654_t1_in_atlas,3
subject_000655_atlas_in_t1,3
subject_000655_t1_in_atlas,3
subject_000657_atlas_in_t1,2
subject_000657_t1_in_atlas,3
subject_000658_atlas_in_t1,3
subject_000658_t1_in_atlas,2
subject_000659_atlas_in_t1,3
subject_000659_t1_in_atlas,3
subject_000660_atlas_in_t1,2
subject_000660_t1_in_atlas,2
subject_000661_atlas_in_t1,3
subject_000661_t1_in_atlas,3
subject_000662_atlas_in_t1,3
subject_000662_t1_in_atlas,2
subject_000664_atlas_in_t1,3
subject_000664_t1_in_atlas,3
subject_000665_atlas_in_t1,2
subject_000665_t1_in_atlas,3
subject_000666_atlas_in_t1,3
subject_000666_t1_in_atlas,3
subject_000667_atlas_in_t1,3
subject_000667_t1_in_atlas,3
subject_000668_atlas_in_t1,3
subject_000668_t1_in_atlas,3
subject_000669_atlas_in_t1,2
subject_000669_t1_in_atlas,3
subject_000670_atlas_in_t1,2
subject_000670_t1_in_atlas,3
subject_000671_atlas_in_t1,3
subject_000671_t1_in_atlas,3
subject_000672_atlas_in_t1,2
subject_000672_t1_in_atlas,3
subject_000673_atlas_in_t1,3
subject_000673_t1_in_atlas,3
subject_000674_atlas_in_t1,3
subject_000674_t1_in_atlas,2
subject_000675_atlas_in_t1,3
subject_000675_t1_in_atlas,3
subject_000676_atlas_in_t1,3
subject_000676_t1_in_atlas,3
subject_000677_atlas_in_t1,3
subject_000677_t1_in_atlas,3
subject_000678_atlas_in_t1,3
subject_000678_t1_in_atlas,3
subject_000679_atlas_in_t1,3
subject_000679_t1_in_atlas,3
subject_000680_atlas_in_t1,3
subject_000680_t1_in_atlas,2
subject_000681_atlas_in_t1,3
subject_000681_t1_in_atlas,3
subject_000682_atlas_in_t1,2
subject_000682_t1_in_atlas,3
subject_000683_atlas_in_t1,2
subject_000683_t1_in_atlas,3
subject_000684_atlas_in_t1,3
subject_000684_t1_in_atlas,3
subject_000685_atlas_in_t1,3
subject_000685_t1_in_atlas,3
subject_000686_atlas_in_t1,3
subject_000686_t1_in_atlas,3
subject_000687_atlas_in_t1,2
subject_000687_t1_in_atlas,3
subject_000688_atlas_in_t1,2
subject_000688_t1_in_atlas,3
subject_000689_atlas_in_t1,3
subject_000689_t1_in_atlas,3
subject_000690_atlas_in_t1,3
subject_000690_t1_in_atlas,3
subject_000691_atlas_in_t1,3
subject_000691_t1_in_atlas,2
subject_000692_atlas_in_t1,3
subject_000692_t1_in_atlas,3
subject_000693_atlas_in_t1,3
subject_000693_t1_in_atlas,3
subject_000694_atlas_in_t1,3
subject_000694_t1_in_atlas,2
subject_000695_atlas_in_t1,3
subject_000695_t1_in_atlas,3
subject_000696_atlas_in_t1,3
subject_000696_t1_in_atlas,3
subject_000697_atlas_in_t1,2
subject_000697_t1_in_atlas,3
subject_000698_atlas_in_t1,3
subject_000698_t1_in_atlas,2
subject_000699_atlas_in_t1,3
subject_000699_t1_in_atlas,2
subject_000700_atlas_in_t1,2
subject_000700_t1_in_atlas,3
subject_000701_atlas_in_t1,3
subject_000701_t1_in_atlas,3
subject_000702_atlas_in_t1,3
subject_000702_t1_in_atlas,3
subject_000703_atlas_in_t1,3
subject_000703_t1_in_atlas,3
subject_000704_atlas_in_t1,3
subject_000704_t1_in_atlas,3
subject_000705_atlas_in_t1,3
subject_000705_t1_in_atlas,2
subject_000706_atlas_in_t1,2
subject_000706_t1_in_atlas,3
subject_000707_atlas_in_t1,2
subject_000707_t1_in_atlas,3
subject_000708_atlas_in_t1,3
subject_000708_t1_in_atlas,2
subject_000709_atlas_in_t1,3
subject_000709_t1_in_atlas,3
subject_000710_atlas_in_t1,3
subject_000710_t1_in_atlas,3
subject_000711_atlas_in_t1,2
subject_000711_t1_in_atlas,2
subject_000712_atlas_in_t1,3
subject_000712_t1_in_atlas,3
subject_000713_atlas_in_t1,3
subject_000713_t1_in_atlas,2
subject_000714_atlas_in_t1,3
subject_000714_t1_in_atlas,2
subject_000715_atlas_in_t1,3
subject_000715_t1_in_atlas,3
subject_000716_atlas_in_t1,2
subject_000716_t1_in_atlas,3
subject_000717_atlas_in_t1,2
subject_000717_t1_in_atlas,3
subject_000718_atlas_in_t1,3
subject_000718_t1_in_atlas,2
subject_000719_atlas_in_t1,3
subject_000719_t1_in_atlas,3
subject_000720_atlas_in_t1,3
subject_000720_t1_in_atlas,3
subject_000721_atlas_in_t1,2
subject_000721_t1_in_atlas,3
subject_000722_atlas_in_t1,3
subject_000722_t1_in_atlas,3
subject_000723_atlas_in_t1,3
subject_000723_t1_in_atlas,3
subject_000724_atlas_in_t1,3
subject_000724_t1_in_atlas,3
subject_000725_atlas_in_t1,3
subject_000725_t1_in_atlas,3
subject_000726_atlas_in_t1,3
subject_000726_t1_in_atlas,3
subject_000727_atlas_in_t1,2
subject_000727_t1_in_atlas,2
subject_000728_atlas_in_t1,3
subject_000728_t1_in_atlas,2
subject_000729_atlas_in_t1,3
subject_000729_t1_in_atlas,3
subject_000731_atlas_in_t1,3
subject_000731_t1_in_atlas,3
subject_000732_atlas_in_t1,3
subject_000732_t1_in_atlas,2
subject_000733_atlas_in_t1,3
subject_000733_t1_in_atlas,3
subject_000734_atlas_in_t1,3
subject_000734_t1_in_atlas,3
subject_000735_atlas_in_t1,3
subject_000735_t1_in_atlas,2
subject_000736_atlas_in_t1,3
subject_000736_t1_in_atlas,3
subject_000737_atlas_in_t1,2
subject_000737_t1_in_atlas,3
subject_000738_atlas_in_t1,2
subject_000738_t1_in_atlas,3
subject_000739_atlas_in_t1,3
subject_000739_t1_in_atlas,3
subject_000740_atlas_in_t1,3
subject_000740_t1_in_atlas,3
subject_000741_atlas_in_t1,2
subject_000741_t1_in_atlas,3
subject_000742_atlas_in_t1,3
subject_000742_t1_in_atlas,3
subject_000743_atlas_in_t1,3
subject_000743_t1_in_atlas,2
subject_000744_atlas_in_t1,3
subject_000744_t1_in_atlas,3
subject_000745_atlas_in_t1,3
subject_000745_t1_in_atlas,3
subject_000746_atlas_in_t1,3
subject_000746_t1_in_atlas,2
subject_000747_atlas_in_t1,3
subject_000747_t1_in_atlas,3
subject_000748_atlas_in_t1,3
subject_000748_t1_in_atlas,3
subject_000749_atlas_in_t1,3
subject_000749_t1_in_atlas,3
subject_000750_atlas_in_t1,3
subject_000750_t1_in_atlas,3
subject_000751_atlas_in_t1,3
subject_000751_t1_in_atlas,3
subject_000752_atlas_in_t1,2
subject_000752_t1_in_atlas,3
subject_000753_atlas_in_t1,3
subject_000753_t1_in_atlas,3
subject_000754_atlas_in_t1,3
subject_000754_t1_in_atlas,3
subject_000755_atlas_in_t1,3
subject_000755_t1_in_atlas,3
subject_000756_atlas_in_t1,3
subject_000756_t1_in_atlas,3
subject_000757_atlas_in_t1,3
subject_000757_t1_in_atlas,3
subject_000758_atlas_in_t1,3
subject_000758_t1_in_atlas,3
subject_000759_atlas_in_t1,3
subject_000759_t1_in_atlas,2
subject_000760_atlas_in_t1,2
subject_000760_t1_in_atlas,2
subject_000761_atlas_in_t1,3
subject_000761_t1_in_atlas,3
subject_000762_atlas_in_t1,3
subject_000762_t1_in_atlas,3
subject_000764_atlas_in_t1,3
subject_000764_t1_in_atlas,3
subject_000765_atlas_in_t1,3
subject_000765_t1_in_atlas,3
subject_000766_atlas_in_t1,3
subject_000766_t1_in_atlas,3
subject_000767_atlas_in_t1,2
subject_000767_t1_in_atlas,3
subject_000768_atlas_in_t1,3
subject_000768_t1_in_atlas,2
subject_000769_atlas_in_t1,3
subject_000769_t1_in_atlas,3
subject_000770_atlas_in_t1,3
subject_000770_t1_in_atlas,2
subject_000771_atlas_in_t1,2
subject_000771_t1_in_atlas,3
subject_000772_atlas_in_t1,3
subject_000772_t1_in_atlas,3
subject_000773_atlas_in_t1,3
subject_000773_t1_in_atlas,3
subject_000774_atlas_in_t1,3
subject_000774_t1_in_atlas,3
subject_000775_atlas_in_t1,3
subject_000775_t1_in_atlas,3
subject_000776_atlas_in_t1,3
subject_000776_t1_in_atlas,3
subject_000777_atlas_in_t1,2
subject_000777_t1_in_atlas,2
subject_000778_atlas_in_t1,3
subject_000778_t1_in_atlas,3
subject_000779_atlas_in_t1,3
subject_000779_t1_in_atlas,3
subject_000780_atlas_in_t1,2
subject_000780_t1_in_atlas,3
subject_000781_atlas_in_t1,3
subject_000781_t1_in_atlas,3
subject_000783_atlas_in_t1,3
subject_000783_t1_in_atlas,3
subject_000784_atlas_in_t1,3
subject_000784_t1_in_atlas,3
subject_000785_atlas_in_t1,3
subject_000785_t1_in_atlas,2
subject_000786_atlas_in_t1,3
subject_000786_t1_in_atlas,3
subject_000787_atlas_in_t1,3
subject_000787_t1_in_atlas,2
subject_000788_atlas_in_t1,3
subject_000788_t1_in_atlas,3
subject_000789_atlas_in_t1,3
subject_000789_t1_in_atlas,3
subject_000791_atlas_in_t1,3
subject_000791_t1_in_atlas,3
subject_000792_atlas_in_t1,3
subject_000792_t1_in_atlas,3
subject_000793_atlas_in_t1,3
subject_000793_t1_in_atlas,3
subject_000794_atlas_in_t1,3
subject_000794_t1_in_atlas,2
subject_000795_atlas_in_t1,2
subject_000795_t1_in_atlas,2
subject_000796_atlas_in_t1,3
subject_000796_t1_in_atlas,3
subject_000798_atlas_in_t1,3
subject_000798_t1_in_atlas,3
subject_000799_atlas_in_t1,3
subject_000799_t1_in_atlas,3
subject_000800_atlas_in_t1,2
subject_000800_t1_in_atlas,3
subject_000801_atlas_in_t1,3
subject_000801_t1_in_atlas,3
subject_000802_atlas_in_t1,2
subject_000802_t1_in_atlas,3
subject_000803_atlas_in_t1,3
subject_000803_t1_in_atlas,2
subject_000804_atlas_in_t1,3
subject_000804_t1_in_atlas,3
subject_000805_atlas_in_t1,3
subject_000805_t1_in_atlas,3
subject_000806_atlas_in_t1,3
subject_000806_t1_in_atlas,3
subject_000807_atlas_in_t1,3
subject_000807_t1_in_atlas,3
subject_000808_atlas_in_t1,3
subject_000808_t1_in_atlas,2
subject_000809_atlas_in_t1,2
subject_000809_t1_in_atlas,2
subject_000810_atlas_in_t1,3
subject_000810_t1_in_atlas,2
subject_000811_atlas_in_t1,3
subject_000811_t1_in_atlas,3
subject_000812_atlas_in_t1,2
subject_000812_t1_in_atlas,2
subject_000813_atlas_in_t1,2
subject_000813_t1_in_atlas,3
subject_000814_atlas_in_t1,3
subject_000814_t1_in_atlas,3
subject_000815_atlas_in_t1,2
subject_000815_t1_in_atlas,2
subject_000816_atlas_in_t1,3
subject_000816_t1_in_atlas,2
subject_000817_atlas_in_t1,3
subject_000817_t1_in_atlas,3
subject_000818_atlas_in_t1,3
